	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G19720	920.08346679244	0.111908645816753	0.171287307105881	0.653338812475912	0.513537875885276	0.620690292028262
AT3G19740	717.322776922212	0.563640007133598	0.132021075742827	4.26931839452326	1.96071215547728e-05	0.00010309076686104
AT3G19760	2927.82644128295	0.879736645131933	0.226438848484216	3.88509591450804	0.000102289496758349	0.000451923087373044
AT3G19770	265.316332868547	0.139611178590043	0.170785337272968	0.8174658364664	0.413662265163383	0.52582564397011
AT3G19780	299.931654290914	0.308343460178463	0.192295691602958	1.60348605633409	0.108827385158449	0.182654647105959
AT3G19790	323.081611853052	0.193151291459324	0.183938060742041	1.05008876727369	0.293677302631943	0.404569883942859
AT3G19800	417.985291965646	0.593639092512026	0.184018781769169	3.22597012546622	0.00125546460724162	0.00407960786230409
AT3G19810	301.520410079075	-0.314396851687661	0.21926434798357	-1.43387128176086	0.151608998540133	0.238714021398435
AT3G19820	8262.46970522427	-0.598512842334693	0.161184373440025	-3.71321877897421	0.000204639836569958	0.000830984053752821
AT3G19830	573.583502587889	1.02066083931852	0.263417358275937	3.87469089356425	0.000106760126946935	0.000468114492362535
AT3G19840	432.901047444545	0.631722728539354	0.180920943924283	3.4917059066624	0.000479946377437298	0.00176333027575987
AT3G19850	136.510054429494	-1.71157505927154	0.315370520012129	-5.42718786526311	5.72488622249762e-08	5.15872512286244e-07
AT3G19860	667.574858016986	0.688660254241708	0.151598656932418	4.54265405892554	5.55503716629349e-06	3.32680458512752e-05
AT3G19870	365.373887470916	-0.0269315427357575	0.160274820846205	-0.168033522630484	0.866556906769285	0.906645141173936
AT3G19895	187.955714691703	-0.0374820013507183	0.224117873496182	-0.167242356738481	0.86717935785792	0.907063005657332
AT3G19900	485.570834251441	0.454291319898993	0.153830413755393	2.95319572254006	0.00314502489139018	0.00906831916841342
AT3G19910	702.271296444066	1.17474102635915	0.248189592449854	4.73324048266249	2.20963430303168e-06	1.44764185634354e-05
AT3G19920	37.5191761924824	8.74477629170824	1.74806383405354	5.0025497475285	5.65769755757497e-07	4.22912892428729e-06
AT3G19930	437.512771060435	-0.790996490008347	0.245163187670608	-3.22640808158809	0.00125354488716176	0.00407532373613254
AT3G19950	419.448884842458	0.447478255192947	0.182039784497511	2.45813439313902	0.0139660899228753	0.0327910812284682
AT3G19960	1083.05868543905	-0.0942854030480739	0.141036031190008	-0.668519967929683	0.503801740163163	0.611649667462676
AT3G19970	298.52195178125	0.692588675926444	0.267429888981673	2.58979532379011	0.00960330110449305	0.0237998924983609
AT3G19980	445.760031114515	-0.21692353749214	0.191758132341205	-1.13123513899352	0.257956135761856	0.366126642395118
AT3G19990	487.080146969526	0.883180941239075	0.167048546223453	5.28697172891097	1.24357850079628e-07	1.05307947014536e-06
AT3G20000	1132.02509101933	-0.100000547131605	0.160107727014697	-0.62458289175778	0.532244851065334	0.637727757196085
AT3G20010	859.521398391734	0.797563763937771	0.128727299401495	6.1957624190515	5.80035639653809e-10	7.52602720194081e-09
AT3G20015	145.661102870338	-1.68061952112882	0.235875036031802	-7.12504192644715	1.04049010728532e-12	2.0599069972079e-11
AT3G20020	305.382135134709	0.123572703156408	0.162236054473269	0.761684593215795	0.446248272820508	0.557018592160769
AT3G20040	143.168601346072	-0.352428556618572	0.250335574898098	-1.40782450421612	0.159183042517902	0.248338914122218
AT3G20050	1906.03217860791	-0.695521483274517	0.128179585269127	-5.42614864772883	5.75830087653932e-08	5.17814123935416e-07
AT3G20060	731.251924638316	0.170946711137229	0.163162130292773	1.04771070854792	0.294771912302286	0.405857826297154
AT3G20070	234.457401596708	-0.0730074625272225	0.17063051786333	-0.427868727361535	0.668746696327918	0.755932497344706
AT3G20080	244.050463605523	-0.725066899253765	0.282344541338242	-2.56802166536364	0.0102280763286979	0.0251459791916669
AT3G20090	71.3433769023243	-0.269155581738399	0.360828444327672	-0.745937816071884	0.45570497994958	0.566067549629451
AT3G20100	1209.19247601695	0.0882236941934466	0.175377052629359	0.503051527384819	0.614928045162115	0.710825914732851
AT3G20120	242.703353128732	-0.505744649723908	0.226897954266705	-2.22895200337256	0.0258170984601933	0.0550743097148935
AT3G20130	64.3941239856138	-0.934873882416808	0.347368606494621	-2.69130216415018	0.00711736979575803	0.0182880585153229
AT3G20150	209.088075222593	-2.58767334047841	0.207122643471259	-12.4934352763679	8.10757613013713e-36	1.42106239549955e-33
AT3G20170	114.163879594514	-0.475424316386514	0.229678879634618	-2.06995226179628	0.038456815132924	0.0768531516888746
AT3G20180	14.7594111796016	-0.158301931913366	0.643462421089722	-0.246015814948878	0.805669990114004	0.861290406382982
AT3G20190	204.065691311943	0.498073140154961	0.290629245772439	1.7137750154193	0.0865700536644082	0.151462209027171
