	SRX2513387	SRX2513388	SRX2513389	SRX2513390	SRX2513391	SRX2513392
AT4G13170	1329.51426587187	1095.21788768924	1034.25134770812	1143.19020226995	1016.29257996335	841.187817661498
AT4G13180	65.4992822034664	105.975824406472	58.1166843244178	27.755965903069	25.7946162235379	17.8919802186334
AT4G13190	88.942976318914	85.0208322561942	153.610861036622	1.68368425328222	5.41624414370803	12.4969444317993
AT4G13195	122.845891504447	99.3289848051685	163.433709443072	18.4461808050892	25.8379601851015	39.8042276073221
AT4G13200	465.66387154306	495.101002090197	509.827911522791	809.652887923538	878.461578823144	1103.21795088581
AT4G13210	148.038896966321	186.576153413388	213.21015609819	24.5581233518417	17.5839082563169	7.9650690378615
AT4G13220	155.199059410412	169.727548606135	201.470225198133	246.199911038668	289.313799687129	178.244427232756
AT4G13250	870.189883795812	1108.29873590388	1029.45879110019	2429.42725421837	2358.03484994277	2082.77629286126
AT4G13260	29.8763657800184	54.1454398153978	29.6752966630992	7.66685482562474	12.4437990297896	7.98202753153203
AT4G13270	364.266653742478	330.869561191085	379.091980175401	597.070667867507	595.371798949344	654.315116185604
AT4G13330	143.294308951592	143.580579301972	161.347722570869	81.5042748109333	110.005761871096	210.030648500413
AT4G13340	503.471135638375	279.568488651548	235.833991051791	290.105077308318	123.432228868158	94.7598384831536
AT4G13350	876.395873733392	875.265676280714	784.509829031261	631.4568608054	656.158770418096	525.809865068752
AT4G13360	544.53279590533	597.204659503449	552.375520232506	657.318739655783	686.589074276109	814.257633065099
AT4G13370	667.703189279911	650.718371953869	609.505430127677	189.791960373432	159.528891974632	111.621547175099
AT4G13395	6.77605203480952	9.8711065873542	7.73342515645993	10.9375187409196	24.5844736287151	38.5801227916506
AT4G13400	97.4101955334589	126.645198189492	128.021806895238	115.952734715317	106.17598901312	118.709268359432
AT4G13410	87.478605408867	126.127597506361	79.4466631917204	17.013847247446	16.733684961822	5.03153553311
AT4G13430	2807.14252433406	2819.60002582599	2647.2286400966	3298.52792102727	2881.10476366431	2906.62828700872
AT4G13460	658.313898825755	674.979264249349	786.338654537102	694.960906866008	715.744212939238	837.063531851675
AT4G13495	53.6960816392235	140.378615526283	99.7321337403113	36.1607243471031	97.9833307860414	90.164653898315
AT4G13500	213.41149053222	304.154015830158	249.237655653652	243.243962290487	366.852944665401	310.070080141874
AT4G13505	364.188746803888	11.2087737681921	2.78182123396239	358.352810700397	8.01814458432519	3.18284252266017
AT4G13510	518.600699049614	815.902830038397	652.099954081461	298.548900155834	450.548156797577	367.715916284216
AT4G13520	1385.55169491533	1037.69427287825	1135.8425174883	2242.51768294293	2069.6512717298	2369.04742184742
AT4G13530	360.02472915266	541.895729712864	440.465978384129	737.312502508936	606.79014205845	938.558288908083
AT4G13540	333.940327862615	427.069504194834	415.317014980285	144.604629064807	216.950684695479	312.379126885642
AT4G13550	161.238101091742	213.430468618699	188.438851787725	311.653889085075	384.068937847958	358.249533337986
AT4G13590	588.611047946248	597.576214818121	623.362062961481	716.2391019517	813.432303457547	863.789210502682
AT4G13600	90.3032294972049	49.5703476159442	34.4968498772855	17.1007625196195	10.2723055764156	13.8750268105578
AT4G13615	1610.98516841198	1204.06256003753	1244.77859786744	1198.95530664643	1055.08862979319	1138.08547939117
AT4G13630	190.567542127972	190.168927250512	227.881201019692	276.556825822935	303.478097908707	277.238741790202
AT4G13640	897.128919940722	846.142925527298	970.421619390194	372.752793981666	408.055403297661	618.834843181157
AT4G13650	99.0346687271238	78.2931091417866	90.9123889174886	77.7819198118746	99.6359041699764	160.656934533699
